topic,rank,representativeness_score,keywords,country,doc_id,heading_context,bertopic_text,original_text
5,1,0.3205490475165771,"achievement, disadvantage, effect, math, socioeconomic, regression, inequality, elementary, comparison, professor, caaspp, gap",usa,policy_the_new_ai_powered_classroom_implications_for_students_teachers_and_equity,VII. Recommendation for Responsible Implementation and Practice,vii recommendation responsible surface solution necessary professional complete module best theory period professional day single year day week day sign lunch learn professional day learn strengthen current professional day offer extended professional day knowledge theory management happen coach convince evidence implies coach instructional achievement define relationship trust immediate feedback progress coach oversight observe proper feedback coach help build literacy assignment address subject assess community ready adopt innovation organizational structure innovation clear expectation upco,"VII. Recommendation for Responsible Implementation and Practice

but also a surface level solution. It is necessary to provide schools with the support needed to ensure effective implementation. The professional development teachers need goes beyond completing modules or workshops. Teachers need support on how to best use AI in practice rather than in theory for a prolonged period. Again, Antioch and Pittsburg were found to have 3 professional development days in one single school year while Palo Alto has 12 days (about 1 week 10 days). Moreover, teachers in Palo Alto can sign up for 'Lunch and Learn' professional development days to learn more about AI and strengthen their current practices. Extra professional development days should be offered in all district schools to those who need extended support. Professional development days are important for imparting knowledge or the 'theory' of how classroom management should happen, but long-term support may call for teacher coaching and m"
5,2,0.29051165755151254,"achievement, disadvantage, effect, math, socioeconomic, regression, inequality, elementary, comparison, professor, caaspp, gap",usa,policy_the_new_ai_powered_classroom_implications_for_students_teachers_and_equity,How the Pandemic Helped to Accelerate EdTech and Use of AI in Education,pandemic help accelerate edtech connect pandemic closely rapid widespread edtech minimally utilized productivity begin pressure shift lead society achievement gap community socioeconomic status united scientific cultural organization unesco release claim pandemic instrument unequal outcome frame pandemic mechanism market brief tech signal increase pandemic pandemic strongly rise consequently follow trend chatgpt eventually integrated begin jackson tech time widely product integration market expansion edtech begin control instructional material public shift pedagogical moral interest fact mit r,"How the Pandemic Helped to Accelerate EdTech and Use of AI in Education

Even when AI ' s conception is connected to 1920, the COVID pandemic of 2019 is more closely tied to its rapid and widespread use in classrooms. EdTech, or educational technology, was minimally utilized in schools for productivity and learning until online learning began. The pressure to shift education virtually led society to confront the existent achievement gap between communities of different socioeconomic status (SES). The United Nations Educational, Scientific, and Cultural Organization (UNESCO) released a 655-page report claiming that remote learning during the pandemic was an instrument for 'a worldwide Ed-Tech tragedy' and ' staggering ' unequal educational outcomes 21 . The extensiveness of the report provided in-depth reasoning that framed the pandemic's online learning as a mechanism for Ed-Tech's acceleration. In 2021, EdWeek Market Brief reported that an average US school district used 'more than 1,"
5,3,0.2892745837351351,"achievement, disadvantage, effect, math, socioeconomic, regression, inequality, elementary, comparison, professor, caaspp, gap",usa,policy_the_new_ai_powered_classroom_implications_for_students_teachers_and_equity,District AI Policy and Professional Development,professional accord professional environment wild west environment educator choose discretion mention context allow choose professional syllabi curriculum review suggest instructional strategy research academic content instructional technique accord mention professional accord discretion despite minor difference instruction guidance professional curriculum literacy course openly regular professional day differ professional day professional day result,"District AI Policy and Professional Development

' Pittsburg District acknowledges their use of AI but according to one of their teachers they do not have ' AI professional development' leaving them in an environment that can only be described as a Wild West Environment where educators may choose to use AI tools at their own discretion. Antioch District mentions AI in the context of apps that school employees are allowed to choose tools with 'professional development' to assist in ' developing syllabi, creating curriculum, reviewing student work, suggesting instructional strategies, and researching academic content or instructional techniques.' 38

The use of AI is gatekept by teachers in Pittsburg and Antioch district schools. However, Antioch differs from Pittsburg according to their mention of AI app use professional development according to tools teachers can use at their own discretion 39 . Despite this minor difference, Palo Alto Unified District has an AI centralized instruction"
5,4,0.2836762118070677,"achievement, disadvantage, effect, math, socioeconomic, regression, inequality, elementary, comparison, professor, caaspp, gap",usa,policy_the_new_ai_powered_classroom_implications_for_students_teachers_and_equity,I. Introduction,introduction society reflection persistent inequality visible inequality field follow release chatgpt accessible educator cause action discourse president trump release executive order advance american youth adoption literacy curriculum shape silicon valley influence expert business analytics reflect intellect value fear person long unsplash value society hold today socioeconomic status background compare financial economy consequence community minority community community historically wealth portray silicon valley innovation affect industry sector united world response child prepare enter wor,"I. Introduction

AI is a mirror to society. In its reflection, persistent inequalities become visible. Education makes the image of inequality even clearer. The use of AI became controversial due to its perceived novelty in the field. Following the release of ChatGPT in 2022, AI and other digital tools became accessible to educators causing action and discourse on educational reform 1 . President Trump released an Executive Order in April 2025 'Advancing Artificial Intelligence Education in American Youth' , encouraging state adoption of AI policy in literacy and curriculum to 'propel the nation to new heights' 2 . Every state has developed its own policy for AI in education with California 's policy shaped by Silicon Valley's influence. Ravi Narayana, an AI expert in business and analytics once said: ' AI is a mirror reflecting not only our intellect, but our values and fears' 3 . Fig. 1. Михаил Секацкий, Person in black long sleeve shirt, 2021. Photography. Unsplash. What are the val"
5,5,0.26818186076565503,"achievement, disadvantage, effect, math, socioeconomic, regression, inequality, elementary, comparison, professor, caaspp, gap",usa,policy_the_new_ai_powered_classroom_implications_for_students_teachers_and_equity,VI. Analysis: Implications on Equity,analysis implication equity effect absence metric equity project equity definition dive research experience outcomes conversation professor university chicago inform research request interview purpose gain knowledge topic regular guide framework professor special interest expertise serve opinion present high research main concern lie loss critical thinking concern inequality guidance regulation integrate child professor rosen discuss unequal danger apply root pedagogy professor keel refer unequal infrastructure condition hinder professional professor comparative child response bias exacerbate ,"VI. Analysis: Implications on Equity

effects of AI due to the absence of metrics. 41 National Equity Project, ' Educational Equity Definition ' ( 2023) Before diving into research on teacher experiences and student outcomes due to AI, I had a conversation with professors at the University of Chicago, who informed me of my research. Although I requested interviews, the purpose was to gain more knowledge and understanding on the topic beforehand through a regular discussion guided by a framework of questions. All three of the professors had a special interest in education, so their expertise served as the opinions present in high academia and research. The main concerns lie on the loss of critical thinking, concerns inequality, and a necessity for guidance and regulations on AI if it were to be integrated in education for elementary-age children. Professor Rosen discussed the unequal access to technological tools and the dangers of applying AI without roots in evidence-based pedagogy. P"
6,1,0.2535301856816562,"step, action, focus, ethical, reflection, integrity, forward, design, divide, literacy, transparency, share",usa,policy_ai_guidance,WHY THIS MATTERS,matter hold potential advance amplify exist disparity intentional design thoughtful pattern exclusion limit public critical equity center integration structural bias reflect reinforce social inequity inclusion divide affect meaningfully risk predictive analytics flag intervention bias automate grade linguistic difference hire experience names differ dominant norm time face real disparity inclusive environment design highlight remain central effort learner equity simply matter justice leader center inclusion harmful assumption oversight community voice careful design united highlight divide div,"WHY THIS MATTERS

AI holds the potential to advance educational equity-or to amplify existing disparities. Without intentional design and thoughtful implementation, AI systems can reproduce the very patterns of exclusion, underrepresentation, and limited access that public education seeks to dismantle. Two critical equity challenges must be at the center of AI integration:

- Structural bias in AI systems , where datasets and algorithms reflect and reinforce social inequities. - Access and inclusion , where digital divides affect who can meaningfully benefit from AI-powered tools. These risks are not hypothetical. Predictive analytics may unintentionally flag students for intervention based on biased data. Automated grading tools may penalize linguistic differences. Hiring platforms might down-rank candidates whose experiences or even names differ from dominant norms. At the same time, students across the Commonwealth face real disparities in access to high-speed internet, up-to-date d"
6,2,0.23752016643276427,"step, action, focus, ethical, reflection, integrity, forward, design, divide, literacy, transparency, share",usa,policy_ai_guidance,APPLYING THE CORE PRINCIPLES,apply core principle core principle help anchor local guidance elementary secondary adopt follow privacy security complies uphold strong governance family protect surveillance share automate consent look approve vet privacy agreement teach interact transparency accountability explainable educator family deserve know involve grade look inform parent structure consent form public list academic integrity bias awareness mitigation critically examine embedded bias regularly assess group step reduce harm look procurement analysis harmful bias professional adopt observe discuss response systemic bias,"APPLYING THE CORE PRINCIPLES CORE PRINCIPLES FOR AI USE IN MASSACHUSETTS SCHOOLS

To help anchor local policy and guidance development, the Department of Elementary and Secondary Education recommends that districts adopt the following:

DATA PRIVACY &amp; SECURITY

AI use complies with all relevant laws and policies related to student data, including FERPA and COPPA, and upholds strong data governance practices. Students and families are protected from unnecessary surveillance, data sharing, or automated decision-making without consent.

What could this look like?

- -Districts only approve AI tools vetted through a data privacy agreement process. - -Schools teach students how their data is used when they interact with AI systems.

TRANSPARENCY &amp; ACCOUNTABILITY

AI tools are explainable and understandable. Educators, students, and families deserve to know when AI is involved in learning, grading, decision-making, or access to services.

What could this look like?

- -Schools inform"
6,3,0.20976993151242082,"step, action, focus, ethical, reflection, integrity, forward, design, divide, literacy, transparency, share",usa,policy_ai_guidance,IF THIS DESCRIBES YOUR CURRENT CONTEXT…,current context exist integrated daily adopt ethic explicitly adapt concrete guidance operational organize action method planning concrete action framework offer roadmap adoption active local step action pilot explore systemic lack coordinate collaboration strategy evaluate scale promise current landscape current stage integration gap step scale effort operation offer action step integrate operational coherent oversight professional happen broad strategy staff attend framework integrate knowledge pedagogy leadership literacy teach suggest professional coherent capacity build integration emphas,"IF THIS DESCRIBES YOUR CURRENT CONTEXT…

- Policies exist, but they're not yet integrated into daily practice: District has adopted general policies on digital learning or ethics, but these have not been explicitly adapted to AI or translated into concrete guidance for classroom use, teacher practices, or operational processes. - -Using this Document: Organizing for Action provides a method for self-assessment and step-by-step planning to move from policies to concrete action. - -Implementation Framework for Schools and Districts offers a roadmap for transitioning from policy adoption to active, system-wide practice, with local implementation steps and action tables. - AI pilots or tools are being explored in isolated pockets without systemic planning : A few schools or teachers are experimenting with AI tools, but the district lacks coordinated policies, cross-team collaboration, or a strategy for evaluating and scaling promising practices. - -Mapping the Current Landscape provides to"
6,4,0.1638291826612805,"step, action, focus, ethical, reflection, integrity, forward, design, divide, literacy, transparency, share",usa,policy_ai_guidance,Conclusion,conclusion guidance word foundation local action share rise present powerful complex educator leader think critically act ethically build center equity transparency dignity long lead thoughtful innovation public deeply embedded operation care bring major collaboration clear focus offer roadmap local context matter evolve pedagogy continue shift hope principle framework strong start point guideline ground community value relationship insight creativity define great teaching build build educator family community lose purpose integration potential action checklist,"Conclusion

This guidance is not the final word on AI in education-it's a foundation for local action and shared learning. The rise of AI in our schools presents both powerful opportunities and complex challenges. It calls on us, as educators and leaders, to think critically, act ethically, and build systems that center equity, transparency, and human dignity. Massachusetts has long led with thoughtful innovation in public education. As AI becomes more deeply embedded in tools, classrooms, and operations, we must approach its use with the same care we bring to every major educational shift-with collaboration, humility, and a clear focus on student learning and well-being. This document offers a roadmap, not a script. Local context matters. Districts will engage with these ideas in different ways, and implementation will evolve as technology, policy, and pedagogy continue to shift. Our hope is that these principles, frameworks, and examples provide a strong starting point for developing"
6,5,0.15701670387214056,"step, action, focus, ethical, reflection, integrity, forward, design, divide, literacy, transparency, share",usa,policy_ai_guidance,MAPPING THE CURRENT LANDSCAPE,map current landscape map current landscape begin priority deep action step team discuss action reflect current stage scale explore start learn curiosity caution formal conversation organize begin discuss leadership team initial concern early pilot align value pilot testing experiment train emerge scale active instruction operation align build capacity track respond feedback sustain adapt feedback loops update cycle community involvement revisit regularly stay agile step note chose tension step step action assign lead review step responses determine explore detail,"MAPPING THE CURRENT LANDSCAPE

Consider this activity to map the current landscape and begin to identify priority areas for deeper action planning. Step 1: As a team, discuss each action area below and reflect your district's current stage using this scale:

- Exploring: We're just starting to learn what AI is and how it's showing up in education. There's curiosity and caution, but no formal conversations or policies yet. - Organizing: We've begun discussing AI's impact. We may have a leadership team, initial concerns, or early pilots but are not yet aligned on values or practices. - Piloting: We're testing tools or approaches in pockets. Teachers or departments may be experimenting. Policies and training are still emerging. - Scaling: We have active AI use in instruction or operations and are now aligning systems and policies. We're building capacity, tracking impact, and responding to feedback. - Sustaining and Adapting: AI is part of our systems. We have feedback loops, update cycle"
7,1,0.552941583475509,"legal, compliance, procurement, accessibility, focus, team, financial, oversight, review, transparency, leadership, operational",usa,policy_ai_guidance,FOCUS AREA: INTEGRATION OF AI GUIDANCE INTO EXISTING POLICIES,focus integration guidance exist focus responsive ensuring remain flexible current ground everyday reality review revise set incorporate community feedback update rubric guide guidance connects daily instruction mechanism pilot share local adaptation guidance focus continuous monitoring feedback structure reflection iteration improvement clear indicator progress align core commitment equity literacy leader feedback refine strategy tools time transparent public reporting integration risk facilitate cycle adapt focus divide equitable inclusive content audit assistive tech align accessibility sta,"FOCUS AREA: INTEGRATION OF AI GUIDANCE INTO EXISTING POLICIES FOCUS AREA: RESPONSIVE POLICY AND PRACTICE

Ensuring that implementation remains flexible, current, and grounded in everyday classroom realities. - Review and revise policies on a set schedule, incorporating teacher, student, and community feedback. - Ensure policy updates are accompanied by practice tools (e.g., lesson examples, rubrics, planning guides). - Develop teacher-facing implementation guidance that connects policy to daily instruction. - Create mechanisms for schools to pilot, document, and share local adaptations of district guidance.

FOCUS AREA: CONTINUOUS MONITORING AND FEEDBACK

Embedding structures that support reflection, iteration, and long-term improvement. - Identify clear indicators of progress aligned to each core commitment (e.g., equity, literacy, access). - Use student, teacher, and leader feedback to refine strategies, resources, and tools over time. - Develop a plan for transparent public reportin"
7,2,0.5402354269339419,"legal, compliance, procurement, accessibility, focus, team, financial, oversight, review, transparency, leadership, operational",usa,policy_ai_guidance,Document At A Glance,definition relevance setting current landscape principles ethical introduces core principle ethical offer guidance apply organize action explain guidance emphasize alignment priority framework offer structure framework guide phase leadership team equity address harmful bias strategy equitable address bias inclusivity legal foundation highlight legal privacy accessibility compliance literacy teach outline competency critically literacy teach strategy teach engagement creativity academic integrity focus integrity academic authorship ethical operation address integration operation budget staff ma,"Document At A Glance

| sectIon | wHAt's In tHIs sectIon |
|-------------------------------------------------------|------------------------------------------------------------------------------------------------------------------------------------------|
| 1. Understanding Artificial Intelligence in Education | Provides definitions of AI types and discusses their relevance in educational settings including current landscape considerations. |
| 2. Principles for Ethical AI Use | Introduces five core principles for ethical AI use and offers guidance for applying them in decision- making. |
| 3. Using this Document: Organizing for Action | Explains how to use the guidance document effectively, emphasizing alignment with district priorities and long-term change processes. |
| 4. Implementation Framework for Schools and Districts | Offers a structured framework to guide phased AI implementation and leadership team formation. |
| 5. Equity and AI: Addressing Harmful Bias and Access | Discus"
7,3,0.4905996823580928,"legal, compliance, procurement, accessibility, focus, team, financial, oversight, review, transparency, leadership, operational",usa,policy_ai_guidance,FocUs AReA: IntegRAtIon oF AI gUIdAnce Into eXIstIng PolIcIes,focus integration guidance exist focus ongoing legal audit regular review assess legal compliance risk documentation handle sensitive potential action step audit exist exist embed agreement privacy accessibility compliance determine content record public record step forward focus integration guidance exist guidance exist expectation clear current adaptable potential action step step forward update responsible acceptable cybersecurity privacy harassment bully update guidance handbooks syllabi code conduct define expectation dlcs skill build flexibility language address evolve capability,"FocUs AReA: IntegRAtIon oF AI gUIdAnce Into eXIstIng PolIcIes FocUs AReA: ongoIng legAl And dAtA AUdIts

Establishing regular review processes to assess legal compliance, identify risks, and ensure documentation of how AI systems handle sensitive data . Potential Action Steps

Audit existing AI-related tools,

including existing digital tools in which

AI has been embedded, and vendor

agreements for privacy, accessibility,

and anti-discrimination compliance. Determine whether any AI-generated

content qualifies as educational records

or public records. Steps Already Taken Plan to Move Forward

FocUs AReA: IntegRAtIon oF AI gUIdAnce Into eXIstIng PolIcIes

Embedding AI-related guidance into existing policies and documents so that expectations for use are clear, current, and adaptable . | Potential Action Steps | Steps Already Taken | Plan to Move Forward |
|--------------------------------------------------------------------------------------------------------------------------------"
7,4,0.4428961391129277,"legal, compliance, procurement, accessibility, focus, team, financial, oversight, review, transparency, leadership, operational",usa,policy_ai_guidance,FocUs AReA: comPlIAnce wItH FedeRAl And stAte lAws,focus compliance core commitment compliance conduct ongoing legal audit integrate guidance exist empower staff knowledge accessibility oversight accountability structure transparency public accountability focus compliance clarify exist legal framework apply align protection potential action step step forward assess ppra idea ada apply utilize dese privacy training strengthen staff knowledge review apply content convene compliance review team,"FocUs AReA: comPlIAnce wItH FedeRAl And stAte lAws CORE DISTRICT COMMITMENTS

- Ensure compliance with federal and state laws
- Conduct ongoing legal and data audits
- Integrate AI guidance into existing policies
- Empower staff with knowledge of federal and state laws
- Ensure accessibility for all students
- Establish oversight and accountability structures
- Provide transparency and public accountability

FocUs AReA: comPlIAnce wItH FedeRAl And stAte lAws

Clarifying how existing legal frameworks apply to AI tools and ensuring that all uses of AI align with federal and state protections . | Potential Action Steps | Steps Already Taken | Plan to Move Forward |
|-------------------------------------------------------------------------------------------------------------------------------------------|-----------------------|------------------------|
| Assess how FERPA, COPPA, PPRA, IDEA, Section 504,ADA, Title VI, Title IX, EEO, and CIPA apply to AI tools in use and/or being considered"
7,5,0.4310447331913436,"legal, compliance, procurement, accessibility, focus, team, financial, oversight, review, transparency, leadership, operational",usa,policy_ai_guidance,FocUs AReA: cRoss-FUnctIonAl leAdeRsHIP And collABoRAtIon,focus leadership collaboration leadership structure share responsibility potential action step step forward form team instruction special assessment finance designate point people lead communicate regular meeting time review alignment surface emerge leadership team meeting build leader partnership industry partner policymakers organization family guidance share accountability,"FocUs AReA: cRoss-FUnctIonAl leAdeRsHIP And collABoRAtIon

Creating leadership structures that support coherence and shared responsibility. PotentIAl ActIon stePs

stePs AlReAdY tAken

PlAn to moVe FoRwARd

Form a cross-departmental implementation team (e.g., instruction, technology, special education, data and assessment, finance, human resources, etc.). Designate point people in each department

to lead and communicate about AI-related

work. Establish regular meeting times to review alignment and surface emerging needs (this could be during already established leadership or team meetings). Include building leaders and teachers in decision-making and rollout planning. Establish partnerships with industry partners, policymakers, organizations, families, and students to co-create AI guidance and support shared accountability."
8,1,0.2192277086262398,"guidebook, best, try, arrival, interview, lab, justin, reich, convey, mit, teach, wait",usa,policy_guidetoaiinschools,Chad Sussex,chad sussex guidebook essential guidance journey staff design professional educator explore insight fellow educator integrate advantage collective wisdom share educator encourage alongside thoughtful word caution valuable navigate landscape native shape educator responsibility prepare reality hope decision prioritize best interest educator guidebook serve practical leader community share team social medium,"Chad Sussex

'The goal of this guidebook is to provide you with essential guidance as you embark on your own journey with AI. Whether you're developing a district or school AI policy, introducing AI to your staff, designing professional learning for educators, exploring the what, why, and how of AI with students, or seeking insights from fellow educators who are already integrating AI in their classrooms-this resource is for you. Take advantage of the collective wisdom shared by numerous educators throughout these pages. You'll find encouraging perspectives alongside thoughtful words of caution, all of it valuable as you navigate this evolving landscape. Our students are AI natives, and their future will undoubtedly be shaped by artificial intelligence. As educators, we have the responsibility to do everything we can to prepare them for that reality. I hope the decisions you make prioritize what's in the best interest of your students and educators. This guidebook serves as a practical"
8,2,0.18084199247779767,"guidebook, best, try, arrival, interview, lab, justin, reich, convey, mit, teach, wait",usa,policy_guidetoaiinschools,Jesse Dukes,jesse duke colleague mit teach lab participate interview leader arrival heard excitement mixed deep concern crucial thinking meant people feeling idea meet thing notice comfortable discuss communicate systematic heard group inquiry group responsible writer discuss experiment teach literacy ethical concern privacy concern cheat differently conversation comfortable extended moment colleague agree hope guidebook help inform conversation,"Jesse Dukes

'With colleagues at MIT's Teaching Systems Lab, I've participated in over ninety interviews with teachers and school leaders, and over thirty with students, about the impact of the arrival of generative AI in schools. I've heard enthusiasm and excitement, mixed with deep concerns about how students might use AI to bypass the crucial learning and thinking school is meant to engage. People have different feelings about generative AI, and different ideas about what our students need to meet the future. One thing I've noticed is that both teachers and students feel more comfortable when the challenges, affordances, and gray areas of AI have been discussed and communicated, in some systematic way, at the school. We've heard from working groups, inquiry groups, responsible AI policy writers, all of whom describe questions they've discussed: Do we want students experimenting with AI? Should we be teaching AI literacy? What about the ethical concerns, the privacy concerns? What co"
8,3,0.1684000356876106,"guidebook, best, try, arrival, interview, lab, justin, reich, convey, mit, teach, wait",usa,policy_guidetoaiinschools,1. How - and Why - to Use This Guide,guide conversation think try study hope spark thought allow draw experience statement interview conduct order center voice conversation end contain links material research opinion survey literacy framework forth inform familiar term community group people common interest come improve think guidebook constitute community sort educator interview reader local community respond community involve team expertise cultivate strengthen team try wide voice guidebook discipline teach contexts heard generate material hear felt deliver harm good try balance productivity sure skill term read write think mon,"1. How - and Why - to Use This Guide

conversation in the teachers' lounge about how teachers think about AI, what they are seeing in their classrooms, and what they've tried and how it went. We include a lot of case studies - we hope these will spark thought and discussion, allowing you to draw from other schools' experiences. We also liberally excerpted statements from the interviews we conducted in order to center teachers' voices in this conversation. (The Resources section at the end contains links to other materials - including research reports, opinion surveys, AI literacy frameworks, and so forth - that might also inform discussions about AI.)

You may be familiar with the term community of practice - a group of people with a common interest who come together to improve their practice. We think of this guidebook as constituting its own community of practice of sorts, consisting of the educators that we interviewed, and as a resource for the reader to use when establishing their"
8,4,0.1584701446146916,"guidebook, best, try, arrival, interview, lab, justin, reich, convey, mit, teach, wait",usa,policy_guidetoaiinschools,CASE STUDY An AI Idea Bank for Teachers,study idea steve ouellette director innovation westwood public idea come description target audience link exhaustive list staff idea generate rubric meeting agenda stuff follow link prompt come try endorse idea shape form people know produce best outcome craft carefully write prompt evaluate accuracy bias relevance idea efficiently secondary equip,"CASE STUDY An AI Idea Bank for Teachers

Steve Ouellette (Director of Technology, Learning, and Innovation, Westwood Public Schools): 'We call it the AI idea bank. We just came up with some examples of how [an AI tool] could be used - a description - and then we classify who's the target audience. And then we provide

a link to an example. It's not an exhaustive list, but we just wanted to provide staff with just a seed of an idea for how they might use it in their own work: generate a rubric, create a meeting agenda, stuff like that. And if you follow the links, it takes you to an actual example - here's the prompt and here's what [an AI tool] came up with. We have a qualifier up here. We're not trying to endorse these ideas in any way, shape, or form. We really want people to know that [an AI tool] can produce garbage. And to ensure the best outcomes, craft carefully written prompts and evaluate them for accuracy, bias, and relevance. It takes work to use AI well. The goal of the ide"
8,5,0.14899108556539542,"guidebook, best, try, arrival, interview, lab, justin, reich, convey, mit, teach, wait",usa,policy_guidetoaiinschools,Meredith Dutra,meredith dutra privilege guidebook project educators great idea tackle tough teach guidebook realize educator truly guidebook empower reader speak administrator community voice importance discuss making time learn inform decision forward guidebook real offer practical adapt experience environment contribute unique guidebook valuable start point look forward apply contribute ongoing conversation complex world,"Meredith Dutra

'It has been a privilege to be part of the AI guidebook project. As educators, we often have great ideas, but we can feel isolated when tackling the tough questions about teaching and learning within our schools and districts. This guidebook made me realize that so many incredible educators are doing this important work, and we truly are better together. This guidebook should empower the reader to speak with administrators, teachers, and community members with a unified voice. It underscores the importance of discussing Generative AI and making time to learn about it, so we can all make informed decisions on how to move forward. This guidebook documents real examples of what has worked and what hasn't, offering practical ways to adapt these experiences to your specific environment. We've all contributed our unique perspectives to create this guidebook as a valuable starting point. I look forward to applying parts of this in my own practice and contributing to the ongoin"
